"","No","City","Contract Review Status","Complaint form / link to complaint process","Contract URL","State","Available Elsewhere Online?","Slack handle of person interested in reviewing this contract.","Expiration Date","Comments","pdfname","pdf_parsing_success"
"1127",NA,"Muskingum County",NA,NA,"https://serb.ohio.gov/static/PDF/Contracts/2018/18-MED-09-0840.pdf","OH",NA,NA,"12/31/2021",NA,"1127-OH-Muskingum County",TRUE
"1128",NA,"Portage County",NA,NA,"https://serb.ohio.gov/static/PDF/Contracts/2017/17-MED-10-1230.pdf","OH",NA,NA,"12/31/2020",NA,"1128-OH-Portage County",TRUE
"1129",NA,"Richland County",NA,NA,"https://serb.ohio.gov/static/PDF/Contracts/2018/18-MED-09-0816.pdf","OH",NA,NA,"12/31/20201",NA,"1129-OH-Richland County",TRUE
"1130",NA,"Ross County",NA,NA,"https://serb.ohio.gov/static/PDF/Contracts/2017/17-MED-03-0366.pdf","OH",NA,NA,"06/30/2020",NA,"1130-OH-Ross County",TRUE
"1131",NA,"Stark County",NA,NA,"Need to Find Contract","OH",NA,NA,NA,NA,"1131-OH-Stark County",FALSE
"1132",NA,"Warren County",NA,NA,"Need to Find Contract","OH",NA,NA,NA,NA,"1132-OH-Warren County",FALSE
"1133",NA,"Wayne County",NA,NA,"https://serb.ohio.gov/static/PDF/Contracts/2018/18-MED-02-0162.pdf","OH",NA,NA,"08/31/2021",NA,"1133-OH-Wayne County",TRUE
"1134",NA,"Lorain",NA,NA,"https://serb.ohio.gov/static/PDF/Contracts/2016/16-MED-08-0827.pdf","OH","(MOU: https://serb.ohio.gov/static/PDF/Addendums/2016/16-MED-08-0827.pdf)","John Fentiman","Oct 31, 2020",NA,"1134-OH-Lorain",TRUE
"1135",NA,"West Chester",NA,NA,"https://serb.ohio.gov/static/PDF/Contracts/2019/19-MED-08-0692.pdf","OH",NA,NA,"09/20/2022",NA,"1135-OH-West Chester",TRUE
"1136",NA,"Rogers County",NA,NA,"Need to Find Contract","OK",NA,NA,NA,NA,"1136-OK-Rogers County",FALSE
"1137",NA,"Enid",NA,NA,"http://www.enid.org/Home/ShowDocument?id=14714","OK",NA,NA,NA,NA,"1137-OK-Enid",TRUE
"1138",NA,"Deschutes County",NA,NA,"https://www.deschutes.org/sites/default/files/fileattachments/human_resources/page/685/dcsea_contract_2019-2022_with_links_for_printing.pdf","OR",NA,NA,NA,NA,"1138-OR-Deschutes County",TRUE
"1139",NA,"Douglas County",NA,NA,"http://www.co.douglas.or.us/hr/labor_contracts/sheriff/2016%20-%202019/contract%20070116%20-%20063019.pdf","OR",NA,NA,NA,NA,"1139-OR-Douglas County",FALSE
"1140",NA,"Jackson County",NA,NA,"http://jacksoncountyor.org/Departments/Human-Resources/Labor-Agreements","OR",NA,NA,NA,NA,"1140-OR-Jackson County",FALSE
"1141",NA,"Lane County",NA,NA,"https://www.lanecounty.org/UserFiles/Servers/Server_3585797/Image/Government/County%20Departments/Human%20Resources/Collective%20Bargaining%20Agreements/LCPOA%20CBA%202019-2022%20Final.pdf","OR",NA,NA,NA,NA,"1141-OR-Lane County",FALSE
"1142",NA,"Linn County",NA,NA,"Need to Find Contract","OR",NA,NA,"6/30/2020",NA,"1142-OR-Linn County",FALSE
"1143",NA,"Washington County",NA,NA,"https://www.co.washington.or.us/Support_Services/HR/upload/WCPOA-Contract-2019_2022.pdf","OR",NA,NA,NA,NA,"1143-OR-Washington County",FALSE
"1144",NA,"Northern York",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1144-PA-Northern York",FALSE
"1145",NA,"Bensalem",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1145-PA-Bensalem",FALSE
"1146",NA,"Millcreek",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1146-PA-Millcreek",FALSE
"1147",NA,"Berks County",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1147-PA-Berks County",FALSE
"1148",NA,"Butler County",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1148-PA-Butler County",FALSE
"1149",NA,"Centre County",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1149-PA-Centre County",FALSE
"1150",NA,"Chester County",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1150-PA-Chester County",FALSE
"1151",NA,"Cumberland County",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1151-PA-Cumberland County",FALSE
"1152",NA,"Elizabethville",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1152-PA-Elizabethville",FALSE
"1153",NA,"Erie County",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1153-PA-Erie County",FALSE
"1154",NA,"Fayette County",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1154-PA-Fayette County",FALSE
"1155",NA,"Franklin County",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1155-PA-Franklin County",FALSE
"1156",NA,"Indiana County",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1156-PA-Indiana County",FALSE
"1157",NA,"Lancaster County",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1157-PA-Lancaster County",FALSE
"1158",NA,"Lehigh County",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1158-PA-Lehigh County",FALSE
"1159",NA,"Lycoming County",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1159-PA-Lycoming County",FALSE
"1160",NA,"Monroe County",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1160-PA-Monroe County",FALSE
"1161",NA,"Skippack",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1161-PA-Skippack",FALSE
"1162",NA,"Westmoreland County",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1162-PA-Westmoreland County",FALSE
"1163",NA,"York County",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1163-PA-York County",FALSE
"1164",NA,"Abington",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1164-PA-Abington",FALSE
"1165",NA,"State College",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1165-PA-State College",FALSE
"1166",NA,"Upper Darby",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1166-PA-Upper Darby",FALSE
"1167",NA,"York Area Regional",NA,NA,"Need to Find Contract","PA",NA,NA,NA,NA,"1167-PA-York Area Regional",FALSE
"1168",NA,"Berkeley County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1168-SC-Berkeley County",FALSE
"1169",NA,"Darlington County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1169-SC-Darlington County",FALSE
"1170",NA,"Lancaster County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1170-SC-Lancaster County",FALSE
"1171",NA,"Sumter County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1171-SC-Sumter County",FALSE
"1172",NA,"York County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1172-SC-York County",FALSE
"1173",NA,"Aiken County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1173-SC-Aiken County",FALSE
"1174",NA,"Dorchester County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1174-SC-Dorchester County",FALSE
"1175",NA,"Spartanburg County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1175-SC-Spartanburg County",FALSE
"1176",NA,"North Charleston",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1176-SC-North Charleston",FALSE
"1177",NA,"Beaufort County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1177-SC-Beaufort County",FALSE
"1178",NA,"Rock Hill",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1178-SC-Rock Hill",FALSE
"1179",NA,"Charleston County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1179-SC-Charleston County",FALSE
"1180",NA,"Charleston",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1180-SC-Charleston",FALSE
"1181",NA,"Greenville County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1181-SC-Greenville County",FALSE
"1182",NA,"Lexington County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1182-SC-Lexington County",FALSE
"1183",NA,"Anderson County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1183-SC-Anderson County",FALSE
"1184",NA,"Florence County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1184-SC-Florence County",FALSE
"1185",NA,"Horry County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1185-SC-Horry County",FALSE
"1186",NA,"Kershaw County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1186-SC-Kershaw County",FALSE
"1187",NA,"Oconee County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1187-SC-Oconee County",FALSE
"1188",NA,"Orangeburg County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1188-SC-Orangeburg County",FALSE
"1189",NA,"Pickens County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1189-SC-Pickens County",FALSE
"1190",NA,"Richland County",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1190-SC-Richland County",FALSE
"1191",NA,"Greenville",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1191-SC-Greenville",FALSE
"1192",NA,"Mount Pleasant",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1192-SC-Mount Pleasant",FALSE
"1193",NA,"Summerville",NA,NA,"Need to Find Contract","SC",NA,NA,NA,NA,"1193-SC-Summerville",FALSE
"1194",NA,"Sevier County",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1194-TN-Sevier County",FALSE
"1195",NA,"Williamson County",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1195-TN-Williamson County",FALSE
"1196",NA,"Johnson City",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1196-TN-Johnson City",FALSE
"1197",NA,"Kingsport",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1197-TN-Kingsport",FALSE
"1198",NA,"Clarksville",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1198-TN-Clarksville",FALSE
"1199",NA,"Bradley County",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1199-TN-Bradley County",FALSE
"1200",NA,"Shelby County",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1200-TN-Shelby County",FALSE
"1201",NA,"Knoxville",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1201-TN-Knoxville",FALSE
"1202",NA,"Sumner County",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1202-TN-Sumner County",FALSE
"1203",NA,"Blount County",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1203-TN-Blount County",FALSE
"1204",NA,"Greene County",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1204-TN-Greene County",FALSE
"1205",NA,"Hamilton County",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1205-TN-Hamilton County",FALSE
"1206",NA,"Knox County",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1206-TN-Knox County",FALSE
"1207",NA,"Rutherford County",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1207-TN-Rutherford County",FALSE
"1208",NA,"Sullivan County",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1208-TN-Sullivan County",FALSE
"1209",NA,"Washington County",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1209-TN-Washington County",FALSE
"1210",NA,"Wilson County",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1210-TN-Wilson County",FALSE
"1211",NA,"Chattanooga",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1211-TN-Chattanooga",FALSE
"1212",NA,"Franklin",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1212-TN-Franklin",FALSE
"1213",NA,"Hendersonville",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1213-TN-Hendersonville",FALSE
"1214",NA,"Murfreesboro",NA,NA,"Need to Find Contract","TN",NA,NA,NA,NA,"1214-TN-Murfreesboro",FALSE
"1215",NA,"Williamson County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1215-TX-Williamson County",FALSE
"1216",NA,"El Paso County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1216-TX-El Paso County",FALSE
"1217",NA,"Bastrop County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1217-TX-Bastrop County",FALSE
"1218",NA,"Bell County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1218-TX-Bell County",FALSE
"1219",NA,"Brazoria County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1219-TX-Brazoria County",FALSE
"1220",NA,"Cameron County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1220-TX-Cameron County",FALSE
"1221",NA,"Comal County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1221-TX-Comal County",FALSE
"1222",NA,"Denton County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1222-TX-Denton County",FALSE
"1223",NA,"Ellis County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1223-TX-Ellis County",FALSE
"1224",NA,"Fort Bend County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1224-TX-Fort Bend County",FALSE
"1225",NA,"Harris County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1225-TX-Harris County",FALSE
"1226",NA,"Hays County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1226-TX-Hays County",FALSE
"1227",NA,"Henderson County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1227-TX-Henderson County",FALSE
"1228",NA,"Hidalgo County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1228-TX-Hidalgo County",FALSE
"1229",NA,"Johnson County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1229-TX-Johnson County",FALSE
"1230",NA,"Kaufman County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1230-TX-Kaufman County",FALSE
"1231",NA,"Liberty County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1231-TX-Liberty County",FALSE
"1232",NA,"Montgomery County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1232-TX-Montgomery County",FALSE
"1233",NA,"Parker County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1233-TX-Parker County",FALSE
"1234",NA,"Smith County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1234-TX-Smith County",FALSE
"1235",NA,"Tarrant County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1235-TX-Tarrant County",FALSE
"1236",NA,"Travis County",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1236-TX-Travis County",FALSE
"1237",NA,"Allen",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1237-TX-Allen",FALSE
"1238",NA,"Arlington",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1238-TX-Arlington",FALSE
"1239",NA,"Bryan",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1239-TX-Bryan",FALSE
"1240",NA,"Carrollton",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1240-TX-Carrollton",FALSE
"1241",NA,"College Station",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1241-TX-College Station",FALSE
"1242",NA,"Conroe",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1242-TX-Conroe",FALSE
"1243",NA,"Desoto",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1243-TX-Desoto",FALSE
"1244",NA,"Euless",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1244-TX-Euless",FALSE
"1245",NA,"Flower Mound",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1245-TX-Flower Mound",FALSE
"1246",NA,"Frisco",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1246-TX-Frisco",FALSE
"1247",NA,"Garland",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1247-TX-Garland",FALSE
"1248",NA,"Grand Prairie",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1248-TX-Grand Prairie",FALSE
"1249",NA,"Grapevine",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1249-TX-Grapevine",FALSE
"1250",NA,"Irving",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1250-TX-Irving",FALSE
"1251",NA,"Killeen",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1251-TX-Killeen",FALSE
"1252",NA,"League City",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1252-TX-League City",FALSE
"1253",NA,"Lewisville",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1253-TX-Lewisville",FALSE
"1254",NA,"Longview",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1254-TX-Longview",FALSE
"1255",NA,"Lubbock",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1255-TX-Lubbock",FALSE
"1256",NA,"Mission",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1256-TX-Mission",FALSE
"1257",NA,"Missouri City",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1257-TX-Missouri City",FALSE
"1258",NA,"New Braunfels",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1258-TX-New Braunfels",FALSE
"1259",NA,"North Richland Hills",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1259-TX-North Richland Hills",FALSE
"1260",NA,"Odessa",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1260-TX-Odessa",FALSE
"1261",NA,"Pearland",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1261-TX-Pearland",FALSE
"1262",NA,"Pflugerville",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1262-TX-Pflugerville",FALSE
"1263",NA,"Plano",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1263-TX-Plano",FALSE
"1264",NA,"Richardson",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1264-TX-Richardson",FALSE
"1265",NA,"Rowlett",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1265-TX-Rowlett",FALSE
"1266",NA,"Sugar Land",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1266-TX-Sugar Land",FALSE
"1267",NA,"Tyler",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1267-TX-Tyler",FALSE
"1268",NA,"Victoria",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1268-TX-Victoria",FALSE
"1269",NA,"Wichita Falls",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1269-TX-Wichita Falls",FALSE
"1270",NA,"Pasadena",NA,NA,"Need to Find Contract","TX",NA,NA,NA,NA,"1270-TX-Pasadena",FALSE
"1271",NA,"Provo",NA,NA,"Need to Find Contract","UT",NA,NA,NA,NA,"1271-UT-Provo",FALSE
"1272",NA,"West Jordan",NA,NA,"Need to Find Contract","UT",NA,NA,NA,NA,"1272-UT-West Jordan",FALSE
"1273",NA,"Sandy",NA,NA,"Need to Find Contract","UT",NA,NA,NA,NA,"1273-UT-Sandy",FALSE
"1274",NA,"Weber County",NA,NA,"Need to Find Contract","UT",NA,NA,NA,NA,"1274-UT-Weber County",FALSE
"1275",NA,"St. George",NA,NA,"Need to Find Contract","UT",NA,NA,NA,NA,"1275-UT-St. George",FALSE
"1276",NA,"West Valley",NA,NA,"Need to Find Contract","UT",NA,NA,NA,NA,"1276-UT-West Valley",FALSE
"1277",NA,"Layton",NA,NA,"Need to Find Contract","UT",NA,NA,NA,NA,"1277-UT-Layton",FALSE
"1278",NA,"Logan",NA,NA,"Need to Find Contract","UT",NA,NA,NA,NA,"1278-UT-Logan",FALSE
"1279",NA,"Ogden",NA,NA,"Need to Find Contract","UT",NA,NA,NA,NA,"1279-UT-Ogden",FALSE
"1280",NA,"Orem",NA,NA,"Need to Find Contract","UT",NA,NA,NA,NA,"1280-UT-Orem",FALSE
"1281",NA,"Henry County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1281-VA-Henry County",FALSE
"1282",NA,"Campbell County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1282-VA-Campbell County",FALSE
"1283",NA,"Spotsylvania County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1283-VA-Spotsylvania County",FALSE
"1284",NA,"Hanover County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1284-VA-Hanover County",FALSE
"1285",NA,"Newport News",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1285-VA-Newport News",FALSE
"1286",NA,"Pittsylvania County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1286-VA-Pittsylvania County",FALSE
"1287",NA,"Roanoke County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1287-VA-Roanoke County",FALSE
"1288",NA,"York County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1288-VA-York County",FALSE
"1289",NA,"Henrico",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1289-VA-Henrico",FALSE
"1290",NA,"Suffolk County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1290-VA-Suffolk County",FALSE
"1291",NA,"Hampton",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1291-VA-Hampton",FALSE
"1292",NA,"Roanoke",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1292-VA-Roanoke",FALSE
"1293",NA,"Lynchburg",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1293-VA-Lynchburg",FALSE
"1294",NA,"Prince William County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1294-VA-Prince William County",FALSE
"1295",NA,"Albemarle County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1295-VA-Albemarle County",FALSE
"1296",NA,"Virginia Beach",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1296-VA-Virginia Beach",FALSE
"1297",NA,"Loudoun County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1297-VA-Loudoun County",FALSE
"1298",NA,"Portsmouth",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1298-VA-Portsmouth",FALSE
"1299",NA,"Fairfax County",NA,NA,"no union agreement- https://www.muckrock.com/foi/fairfax-county-138/police-union-contract-fairfax-county-police-department-94596/","VA",NA,NA,"N/A",NA,"1299-VA-Fairfax County",FALSE
"1300",NA,"Arlington County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1300-VA-Arlington County",FALSE
"1301",NA,"Norfolk",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1301-VA-Norfolk",FALSE
"1302",NA,"Chesterfield",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1302-VA-Chesterfield",FALSE
"1303",NA,"Augusta County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1303-VA-Augusta County",FALSE
"1304",NA,"Bedford County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1304-VA-Bedford County",FALSE
"1305",NA,"Fauquier County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1305-VA-Fauquier County",FALSE
"1306",NA,"Franklin County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1306-VA-Franklin County",FALSE
"1307",NA,"Frederick County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1307-VA-Frederick County",FALSE
"1308",NA,"James City",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1308-VA-James City",FALSE
"1309",NA,"Rockingham County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1309-VA-Rockingham County",FALSE
"1310",NA,"Stafford County",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1310-VA-Stafford County",FALSE
"1311",NA,"Chesapeake",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1311-VA-Chesapeake",FALSE
"1312",NA,"Harrisonburg",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1312-VA-Harrisonburg",FALSE
"1313",NA,"Leesburg",NA,NA,"Need to Find Contract","VA",NA,NA,NA,NA,"1313-VA-Leesburg",FALSE
"1314",NA,"Olympia",NA,NA,"https://www.codepublishing.com/WA/Olympia/?labor/OlympiaLabor05.html","WA","Code publishing","Michael Chandler","12/31/19","All other contracts in Olympia are up to date except this one","1314-WA-Olympia",FALSE
"1315",NA,"Pierce County",NA,NA,"https://www.co.pierce.wa.us/DocumentCenter/View/2203/1889-Guild?bidId=","WA","Municipal website","Michael Chandler","12/31/21","Sheriff's Office","1315-WA-Pierce County",TRUE
"1316",NA,"Mason County",NA,NA,"https://www.co.mason.wa.us/forms/human-resources/deputy-sheriffs-2019-2021.pdf","WA","Municipal website","Michael Chandler","12/31/21","Sheriff's Office","1316-WA-Mason County",TRUE
"1317",NA,"Skagit County",NA,NA,"https://www.skagitcounty.net/HumanResources/Documents/Agreements/Sheriff's%20Patrol%20Deputies%202017-2019%20(Guild).pdf","WA","Municipal website","Michael Chandler","12/31/19","Sheriff's Office OUT OF DATE","1317-WA-Skagit County",FALSE
"1318",NA,"Snohomish County",NA,NA,"https://www.snohomishcountywa.gov/DocumentCenter/View/66282/Sheriffs-Office-Management-Team?bidId=","WA","Municipal website","Michael Chandler","3/21/21","Sheriff's Office","1318-WA-Snohomish County",TRUE
"1319",NA,"Yakima County",NA,NA,"https://www.yakimacounty.us/DocumentCenter/View/21356/Deputy-Sheriff-Guild-CBA-2018-2021","WA","Municipal website","Michael Chandler","2021",NA,"1319-WA-Yakima County",TRUE
"1320",NA,"Kirkland",NA,NA,"http://www.kirklandwa.gov/Assets/Human+Resources/HR+PDFs/Collective+Bargaining+Agreements/PD+COM+(POLICE+COMMISSIONED)+CBA.pdf","WA","Municipal website","Michael Chandler","2019",NA,"1320-WA-Kirkland",FALSE
"1321",NA,"Pasco",NA,NA,"https://www.pasco-wa.gov/DocumentCenter/View/60707/PPOA-Uniformed--2016---2018-","WA","Municipal website","Michael Chandler","2018","This is the most updated on their website","1321-WA-Pasco",FALSE
"1322",NA,"Spokane Valley",NA,NA,"https://www.spokanecounty.org/DocumentCenter/View/19419/DSA-CBA-2019-2021-","WA","Municipal website","Michael Chandler","12/31/2021",NA,"1322-WA-Spokane Valley",FALSE
"1323",NA,"Eau Claire",NA,NA,"Need to Find Contract","WI",NA,NA,NA,NA,"1323-WI-Eau Claire",FALSE
"1324",NA,"St. Croix County",NA,NA,"Need to Find Contract","WI",NA,NA,NA,NA,"1324-WI-St. Croix County",FALSE
"1325",NA,"Brown County",NA,NA,"Need to Find Contract","WI",NA,NA,NA,NA,"1325-WI-Brown County",FALSE
"1326",NA,"Racine",NA,NA,"Need to Find Contract","WI",NA,NA,NA,NA,"1326-WI-Racine",FALSE
"1327",NA,"Dane County",NA,NA,"Need to Find Contract","WI",NA,NA,NA,NA,"1327-WI-Dane County",FALSE
